15,4,25770,25771,"Sand Ceiling & Walls","2012-04-26","2012-05-02","2012-05-24 16:22:14","4","2012-05-23 10:02:08","4","Webserver",31804,"0","Complete","100%"
16,4,25770,25771,"Install MDF Skirting (in Carpet Apartments)","2012-04-23","2012-04-30","2012-05-24 16:22:17","4","2012-05-23 10:02:08","4","Webserver",31805,"0","Complete","100%"
17,4,25770,25771,"Initial 2 Coats Paint (Ceilings & Walls)","2012-04-24","2012-05-01","2012-05-24 16:22:21","4","2012-05-23 10:02:09","4","Webserver",31806,"0","Complete","100%"
18,4,25770,25771,"Waterproofing","2012-04-26","2012-05-02","2012-05-24 16:22:25","4","2012-05-23 10:02:09","4","Webserver",31807,"0","Complete","100%"
19,4,25770,25771,"Install Joinery Carcass","2012-04-27","2012-05-07","2012-05-24 16:22:29","4","2012-05-23 10:02:09","4","Webserver",31808,"0","Complete","100%"
20,4,25770,25771,"Bathroom Floor Tiling","2012-04-28","2012-05-04","2012-05-24 16:22:33","4","2012-05-23 10:02:09","4","Webserver",31809,"0","Complete","100%"
21,4,25770,25771,"Wall Tiling & Kitchen Floor Tiling","2012-04-30","2012-05-05","2012-05-24 16:22:37","4","2012-05-23 10:02:09","4","Webserver",31810,"0","Complete","100%"
22,4,25770,25771,"Tile Grouting","2012-05-01","2012-05-07","2012-05-24 16:22:41","4","2012-05-23 10:02:09","4","Webserver",31811,"0","Complete","100%"
23,4,25770,25771,"Plasterer Patching & Sand","2012-05-02","2012-05-08","2012-05-24 15:38:08","4","2012-05-23 10:02:09","4","Webserver",31812,"0","Select",""
24,4,25770,25771,"Install all Stone (inc Caulking)","2012-05-10","2012-05-17","2012-05-24 15:38:12","4","2012-05-23 10:02:09","4","Webserver",31813,"0","",""
25,4,25770,25771,"Install Doors  Cavity Slider Door & Pelmet","2012-05-11","2012-05-18","2012-05-24 16:32:03","4","2012-05-23 10:02:09","4","Webserver",31814,"0","Complete","100%"
26,4,25770,25771,"Paint 3rd Coat","2012-05-12","2012-05-19","2012-05-24 15:38:18","4","2012-05-23 10:02:09","4","Webserver",31815,"0","",""
27,4,25770,25771,"Install Sanitary & Door Hardware","2012-05-15","2012-05-21","2012-05-24 15:38:23","4","2012-05-23 10:02:09","4","Webserver",31816,"0","",""
28,4,25770,25771,"Install Shower screens / Mirrors (inc Caulking)","2012-05-15","2012-05-21","2012-05-24 15:38:26","4","2012-05-23 10:02:09","4","Webserver",31817,"0","",""
29,4,25770,25771,"Plumbing  Fit-Off (Inc Appliances)","2012-05-16","2012-05-22","2012-05-24 15:38:31","4","2012-05-23 10:02:09","4","Webserver",31818,"0","",""
30,4,25770,25771,"Mechanical Fit-Off","2012-05-16","2012-05-22","2012-05-24 16:32:13","4","2012-05-23 10:02:09","4","Webserver",31819,"0","Complete","100%"
31,4,25770,25771,"Electrical Fit-Off (inc Appliances & Switchboard)","2012-05-16","2012-05-22","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31820,"0","","0%"
32,4,25770,25771,"Complete Joinery Doors & Wardrobes etc.","2012-05-17","2012-05-23","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31821,"0","","0%"
33,4,25770,25771,"Install Timber Flooring","2012-05-18","2012-05-24","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31822,"0","","0%"
34,4,25770,25771,"Install MDF Skirting (in Timber Floor Apartments)","2012-05-19","2012-05-25","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31823,"0","","0%"
35,4,25770,25771,"Install Aluminium Skirting","2012-05-19","2012-05-25","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31824,"0","","0%"
36,4,25770,25771,"Pivot Door Fit Off","2012-05-21","2012-05-26","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31825,"0","","0%"
37,4,25770,25771,"Lay Carpet & Protect","2012-05-22","2012-05-29","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31826,"0","","0%"
38,4,25770,25771,"Services Commissioning","2012-05-23","2012-05-30","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31827,"0","","0%"
39,4,25770,25771,"Defects & Touch-ups","2012-05-24","2012-06-02","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31828,"0","","0%"
40,4,25770,25771,"Final Clean / Caulking","2012-05-30","2012-06-05","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31829,"0","","0%"
41,4,25770,25771,"Floating Floor (Final Coat)","2012-05-31","2012-06-06","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31830,"0","","0%"
42,4,25770,25771,"Superintendent Apartment Inspection","2012-06-07","2012-06-07","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31831,"0","","0%"
43,4,25770,25771,"Signed Off Apartments Locked","2012-06-07","2012-06-07","2012-05-23 10:02:09","4","2012-05-23 10:02:09","4","Webserver",31832,"0","","0%"
44,4,25770,25772,"Setout Walls","2012-02-14","2012-02-16","2012-05-24 16:22:47","4","2012-05-23 10:02:09","4","Webserver",31833,"0","Complete","100%"
45,4,25770,25772,"Windows","2012-02-15","2012-02-21","2012-05-24 16:22:58","4","2012-05-23 10:02:09","4","Webserver",31834,"0","Complete","100%"
46,4,25770,25772,"Framing incl. doorframes / noggins","2012-02-15","2012-02-24","2012-05-24 16:23:02","4","2012-05-23 10:02:09","4","Webserver",31835,"0","Complete","100%"
47,4,25770,25772,"Showerbase - RI (Angle)","2012-02-22","2012-02-24","2012-05-24 16:23:06","4","2012-05-23 10:02:09","4","Webserver",31836,"0","Complete","100%"
48,4,25770,25772,"Pivot Door - SetOut / Check","2012-02-22","2012-02-24","2012-05-24 16:23:08","4","2012-05-23 10:02:09","4","Webserver",31837,"0","Complete","100%"
49,4,25770,25772,"Fire - RI","2012-02-18","2012-02-24","2012-05-24 16:23:12","4","2012-05-23 10:02:09","4","Webserver",31838,"0","Complete","100%"
50,4,25770,25772,"Mechanical - RI","2012-02-21","2012-02-27","2012-05-24 16:23:14","4","2012-05-23 10:02:09","4","Webserver",31839,"0","Complete","100%"
51,4,25770,25772,"Hydraulic - RI Inc. Lagging","2012-02-21","2012-02-27","2012-05-24 16:23:18","4","2012-05-23 10:02:09","4","Webserver",31840,"0","Complete","100%"
52,4,25770,25772,"Electrical - RI","2012-02-22","2012-03-02","2012-05-24 16:23:20","4","2012-05-23 10:02:09","4","Webserver",31841,"0","Complete","100%"
53,4,25770,25772,"Plasterboard Walls  Insulation  Ceiling Frames & Bulkheads  Stop & Sand","2012-03-17","2012-03-27","2012-05-24 16:23:25","4","2012-05-23 10:02:09","4","Webserver",31842,"0","Complete","100%"
54,4,25770,25772,"Fire Droppers","2012-04-21","2012-04-24","2012-05-24 16:23:30","4","2012-05-23 10:02:09","4","Webserver",31843,"0","Complete","100%"
55,4,25770,25772,"Sheet & Insulate Ceiling","2012-04-21","2012-04-28","2012-05-24 16:23:34","4","2012-05-23 10:02:09","4","Webserver",31844,"0","Complete","100%"
56,4,25770,25772,"Stop Ceiling (Base Coat)","2012-04-23","2012-04-30","2012-05-24 16:32:49","4","2012-05-23 10:02:10","4","Webserver",31845,"0","Complete","100%"
57,4,25770,25772,"Stop Ceiling (Top Coat)","2012-04-24","2012-05-01","2012-05-24 16:32:52","4","2012-05-23 10:02:10","4","Webserver",31846,"0","Complete","100%"
58,4,25770,25772,"Sand Ceiling & Walls","2012-04-26","2012-05-02","2012-05-24 16:32:56","4","2012-05-23 10:02:10","4","Webserver",31847,"0","Complete","100%"
59,4,25770,25772,"Install MDF Skirting (in Carpet Apartments)","2012-04-23","2012-04-30","2012-05-24 16:32:58","4","2012-05-23 10:02:10","4","Webserver",31848,"0","Complete","100%"
60,4,25770,25772,"Initial 2 Coats Paint (Ceilings & Walls)","2012-04-24","2012-05-01","2012-05-24 16:33:02","4","2012-05-23 10:02:10","4","Webserver",31849,"0","Complete","100%"
61,4,25770,25772,"Waterproofing","2012-04-26","2012-05-02","2012-05-24 16:33:05","4","2012-05-23 10:02:10","4","Webserver",31850,"0","Complete","100%"
62,4,25770,25772,"Install Joinery Carcass","2012-04-27","2012-05-07","2012-05-24 16:33:09","4","2012-05-23 10:02:10","4","Webserver",31851,"0","Complete","100%"
63,4,25770,25772,"Bathroom Floor Tiling","2012-04-28","2012-05-04","2012-05-24 16:33:12","4","2012-05-23 10:02:10","4","Webserver",31852,"0","Complete","100%"
64,4,25770,25772,"Wall Tiling & Kitchen Floor Tiling","2012-04-30","2012-05-05","2012-05-24 16:33:17","4","2012-05-23 10:02:10","4","Webserver",31853,"0","Complete","100%"
65,4,25770,25772,"Tile Grouting","2012-05-01","2012-05-07","2012-05-24 16:33:24","4","2012-05-23 10:02:10","4","Webserver",31854,"0","Complete","100%"
66,4,25770,25772,"Plasterer Patching & Sand","2012-05-02","2012-05-08","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31855,"0","","0%"
67,4,25770,25772,"Install all Stone (inc Caulking)","2012-05-10","2012-05-17","2012-05-24 16:34:10","4","2012-05-23 10:02:10","4","Webserver",31856,"0","Complete","100%"
68,4,25770,25772,"Install Doors  Cavity Slider Door & Pelmet","2012-05-11","2012-05-18","2012-05-24 16:34:14","4","2012-05-23 10:02:10","4","Webserver",31857,"0","Complete","100%"
69,4,25770,25772,"Paint 3rd Coat","2012-05-12","2012-05-19","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31858,"0","","0%"
70,4,25770,25772,"Install Sanitary & Door Hardware","2012-05-15","2012-05-21","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31859,"0","","0%"
71,4,25770,25772,"Install Shower screens / Mirrors (inc Caulking)","2012-05-15","2012-05-21","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31860,"0","","0%"
72,4,25770,25772,"Plumbing  Fit-Off (Inc Appliances)","2012-05-16","2012-05-22","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31861,"0","","0%"
73,4,25770,25772,"Mechanical Fit-Off","2012-05-16","2012-05-22","2012-05-24 16:35:14","4","2012-05-23 10:02:10","4","Webserver",31862,"0","Complete","100%"
74,4,25770,25772,"Electrical Fit-Off (inc Appliances & Switchboard)","2012-05-16","2012-05-22","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31863,"0","","0%"
75,4,25770,25772,"Complete Joinery Doors & Wardrobes etc.","2012-05-17","2012-05-23","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31864,"0","","0%"
76,4,25770,25772,"Install Timber Flooring","2012-05-18","2012-05-24","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31865,"0","","0%"
77,4,25770,25772,"Install MDF Skirting (in Timber Floor Apartments)","2012-05-19","2012-05-25","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31866,"0","","0%"
78,4,25770,25772,"Install Aluminium Skirting","2012-05-19","2012-05-25","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31867,"0","","0%"
79,4,25770,25772,"Pivot Door Fit Off","2012-05-21","2012-05-26","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31868,"0","","0%"
80,4,25770,25772,"Lay Carpet & Protect","2012-05-22","2012-05-29","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31869,"0","","0%"
81,4,25770,25772,"Services Commissioning","2012-05-23","2012-05-30","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31870,"0","","0%"
82,4,25770,25772,"Defects & Touch-ups","2012-05-24","2012-06-02","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31871,"0","","0%"
83,4,25770,25772,"Final Clean / Caulking","2012-05-30","2012-06-05","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31872,"0","","0%"
84,4,25770,25772,"Floating Floor (Final Coat)","2012-05-31","2012-06-06","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31873,"0","","0%"
85,4,25770,25772,"Superintendent Apartment Inspection","2012-06-07","2012-06-07","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31874,"0","","0%"
86,4,25770,25772,"Signed Off Apartments Locked","2012-06-07","2012-06-07","2012-05-23 10:02:10","4","2012-05-23 10:02:10","4","Webserver",31875,"0","","0%"
87,4,25770,25773,"Setout Walls","2012-02-14","2012-02-16","2012-05-24 16:24:31","4","2012-05-23 10:02:10","4","Webserver",31876,"0","Complete","100%"
88,4,25770,25773,"Windows","2012-02-15","2012-02-21","2012-05-24 16:24:34","4","2012-05-23 10:02:10","4","Webserver",31877,"0","Complete","100%"
89,4,25770,25773,"Framing incl. doorframes / noggins","2012-02-15","2012-02-24","2012-05-24 15:41:41","4","2012-05-23 10:02:10","4","Webserver",31878,"0","Complete","100%"
90,4,25770,25773,"Showerbase - RI (Angle)","2012-02-22","2012-02-24","2012-05-24 16:24:38","4","2012-05-23 10:02:10","4","Webserver",31879,"0","Complete","100%"
91,4,25770,25773,"Pivot Door - SetOut / Check","2012-02-22","2012-02-24","2012-05-24 16:24:41","4","2012-05-23 10:02:10","4","Webserver",31880,"0","Complete","100%"
92,4,25770,25773,"Fire - RI","2012-02-18","2012-02-24","2012-05-24 16:24:46","4","2012-05-23 10:02:10","4","Webserver",31881,"0","Complete","100%"
93,4,25770,25773,"Mechanical - RI","2012-02-21","2012-02-27","2012-05-24 16:24:50","4","2012-05-23 10:02:10","4","Webserver",31882,"0","Complete","100%"
94,4,25770,25773,"Hydraulic - RI Inc. Lagging","2012-02-21","2012-02-27","2012-05-24 16:24:54","4","2012-05-23 10:02:11","4","Webserver",31883,"0","Complete","100%"
95,4,25770,25773,"Electrical - RI","2012-02-22","2012-03-02","2012-05-24 16:24:58","4","2012-05-23 10:02:11","4","Webserver",31884,"0","Complete","100%"
96,4,25770,25773,"Plasterboard Walls  Insulation  Ceiling Frames & Bulkheads  Stop & Sand","2012-03-17","2012-03-27","2012-05-24 16:25:02","4","2012-05-23 10:02:11","4","Webserver",31885,"0","Complete","100%"
97,4,25770,25773,"Fire Droppers","2012-04-21","2012-04-24","2012-05-24 16:25:04","4","2012-05-23 10:02:11","4","Webserver",31886,"0","Complete","100%"
98,4,25770,25773,"Sheet & Insulate Ceiling","2012-04-21","2012-04-28","2012-05-24 16:25:09","4","2012-05-23 10:02:11","4","Webserver",31887,"0","Complete","100%"
99,4,25770,25773,"Stop Ceiling (Base Coat)","2012-04-23","2012-04-30","2012-05-24 16:25:14","4","2012-05-23 10:02:11","4","Webserver",31888,"0","Complete","100%"
100,4,25770,25773,"Stop Ceiling (Top Coat)","2012-04-24","2012-05-01","2012-05-24 16:25:17","4","2012-05-23 10:02:11","4","Webserver",31889,"0","Complete","100%"
101,4,25770,25773,"Sand Ceiling & Walls","2012-04-26","2012-05-02","2012-05-24 16:25:21","4","2012-05-23 10:02:11","4","Webserver",31890,"0","Complete","100%"
102,4,25770,25773,"Install MDF Skirting (in Carpet Apartments)","2012-04-23","2012-04-30","2012-05-24 16:25:25","4","2012-05-23 10:02:11","4","Webserver",31891,"0","Complete","100%"
103,4,25770,25773,"Initial 2 Coats Paint (Ceilings & Walls)","2012-04-24","2012-05-01","2012-05-24 16:25:28","4","2012-05-23 10:02:11","4","Webserver",31892,"0","Complete","100%"
104,4,25770,25773,"Waterproofing","2012-04-26","2012-05-02","2012-05-24 16:25:57","4","2012-05-23 10:02:11","4","Webserver",31893,"0","Complete","100%"
105,4,25770,25773,"Install Joinery Carcass","2012-04-27","2012-05-07","2012-05-24 16:26:01","4","2012-05-23 10:02:11","4","Webserver",31894,"0","Complete","100%"
106,4,25770,25773,"Bathroom Floor Tiling","2012-04-28","2012-05-04","2012-05-24 16:26:04","4","2012-05-23 10:02:11","4","Webserver",31895,"0","Complete","100%"
107,4,25770,25773,"Wall Tiling & Kitchen Floor Tiling","2012-04-30","2012-05-05","2012-05-24 16:26:08","4","2012-05-23 10:02:11","4","Webserver",31896,"0","Complete","100%"
108,4,25770,25773,"Tile Grouting","2012-05-01","2012-05-07","2012-05-24 16:26:11","4","2012-05-23 10:02:11","4","Webserver",31897,"0","Complete","100%"
109,4,25770,25773,"Plasterer Patching & Sand","2012-05-02","2012-05-08","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31898,"0","","0%"
110,4,25770,25773,"Install all Stone (inc Caulking)","2012-05-10","2012-05-17","2012-05-24 16:35:23","4","2012-05-23 10:02:11","4","Webserver",31899,"0","Complete","100%"
111,4,25770,25773,"Install Doors  Cavity Slider Door & Pelmet","2012-05-11","2012-05-18","2012-05-24 16:35:27","4","2012-05-23 10:02:11","4","Webserver",31900,"0","Complete","100%"
112,4,25770,25773,"Paint 3rd Coat","2012-05-12","2012-05-19","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31901,"0","","0%"
113,4,25770,25773,"Install Sanitary & Door Hardware","2012-05-15","2012-05-21","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31902,"0","","0%"
114,4,25770,25773,"Install Shower screens / Mirrors (inc Caulking)","2012-05-15","2012-05-21","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31903,"0","","0%"
115,4,25770,25773,"Plumbing  Fit-Off (Inc Appliances)","2012-05-16","2012-05-22","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31904,"0","","0%"
116,4,25770,25773,"Mechanical Fit-Off","2012-05-16","2012-05-22","2012-05-24 16:35:32","4","2012-05-23 10:02:11","4","Webserver",31905,"0","Complete","100%"
117,4,25770,25773,"Electrical Fit-Off (inc Appliances & Switchboard)","2012-05-16","2012-05-22","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31906,"0","","0%"
118,4,25770,25773,"Complete Joinery Doors & Wardrobes etc.","2012-05-17","2012-05-23","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31907,"0","","0%"
119,4,25770,25773,"Install Timber Flooring","2012-05-18","2012-05-24","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31908,"0","","0%"
120,4,25770,25773,"Install MDF Skirting (in Timber Floor Apartments)","2012-05-19","2012-05-25","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31909,"0","","0%"
121,4,25770,25773,"Install Aluminium Skirting","2012-05-19","2012-05-25","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31910,"0","","0%"
122,4,25770,25773,"Pivot Door Fit Off","2012-05-21","2012-05-26","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31911,"0","","0%"
123,4,25770,25773,"Lay Carpet & Protect","2012-05-22","2012-05-29","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31912,"0","","0%"
124,4,25770,25773,"Services Commissioning","2012-05-23","2012-05-30","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31913,"0","","0%"
125,4,25770,25773,"Defects & Touch-ups","2012-05-24","2012-06-02","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31914,"0","","0%"
126,4,25770,25773,"Final Clean / Caulking","2012-05-30","2012-06-05","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31915,"0","","0%"
127,4,25770,25773,"Floating Floor (Final Coat)","2012-05-31","2012-06-06","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31916,"0","","0%"
128,4,25770,25773,"Superintendent Apartment Inspection","2012-06-07","2012-06-07","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31917,"0","","0%"
129,4,25770,25773,"Signed Off Apartments Locked","2012-06-07","2012-06-07","2012-05-23 10:02:11","4","2012-05-23 10:02:11","4","Webserver",31918,"0","","0%"
130,4,25770,25774,"Setout Walls","2012-02-14","2012-02-16","2012-05-24 15:45:11","4","2012-05-23 10:02:11","4","Webserver",31919,"0","Complete","100%"
131,4,25770,25774,"Windows","2012-02-15","2012-02-21","2012-05-24 15:44:03","4","2012-05-23 10:02:11","4","Webserver",31920,"0","Complete","100%"
132,4,25770,25774,"Framing incl. doorframes / noggins","2012-02-15","2012-02-24","2012-05-24 15:44:05","4","2012-05-23 10:02:11","4","Webserver",31921,"0","Complete","100%"
133,4,25770,25774,"Showerbase - RI (Angle)","2012-02-22","2012-02-24","2012-05-24 15:44:08","4","2012-05-23 10:02:12","4","Webserver",31922,"0","Complete","100%"
134,4,25770,25774,"Pivot Door - SetOut / Check","2012-02-22","2012-02-24","2012-05-24 15:44:11","4","2012-05-23 10:02:12","4","Webserver",31923,"0","Complete","100%"
135,4,25770,25774,"Fire - RI","2012-02-18","2012-02-24","2012-05-24 15:44:16","4","2012-05-23 10:02:12","4","Webserver",31924,"0","Complete","100%"
136,4,25770,25774,"Mechanical - RI","2012-02-21","2012-02-27","2012-05-24 15:44:18","4","2012-05-23 10:02:12","4","Webserver",31925,"0","Complete","100%"
137,4,25770,25774,"Hydraulic - RI Inc. Lagging","2012-02-21","2012-02-27","2012-05-24 15:44:21","4","2012-05-23 10:02:12","4","Webserver",31926,"0","Complete","100%"
138,4,25770,25774,"Electrical - RI","2012-02-22","2012-03-02","2012-05-24 15:44:27","4","2012-05-23 10:02:12","4","Webserver",31927,"0","Complete","100%"
139,4,25770,25774,"Plasterboard Walls  Insulation  Ceiling Frames & Bulkheads  Stop & Sand","2012-03-17","2012-03-27","2012-05-24 15:44:31","4","2012-05-23 10:02:12","4","Webserver",31928,"0","Complete","100%"
140,4,25770,25774,"Fire Droppers","2012-04-21","2012-04-24","2012-05-24 15:44:34","4","2012-05-23 10:02:12","4","Webserver",31929,"0","Complete","100%"
141,4,25770,25774,"Sheet & Insulate Ceiling","2012-04-21","2012-04-28","2012-05-24 15:44:37","4","2012-05-23 10:02:12","4","Webserver",31930,"0","Complete","100%"
142,4,25770,25774,"Stop Ceiling (Base Coat)","2012-04-23","2012-04-30","2012-05-24 15:44:40","4","2012-05-23 10:02:12","4","Webserver",31931,"0","Complete","100%"
143,4,25770,25774,"Stop Ceiling (Top Coat)","2012-04-24","2012-05-01","2012-05-24 15:44:43","4","2012-05-23 10:02:12","4","Webserver",31932,"0","Complete","100%"
144,4,25770,25774,"Sand Ceiling & Walls","2012-04-26","2012-05-02","2012-05-24 15:44:44","4","2012-05-23 10:02:12","4","Webserver",31933,"0","Complete","100%"
145,4,25770,25774,"Install MDF Skirting (in Carpet Apartments)","2012-04-23","2012-04-30","2012-05-24 15:44:47","4","2012-05-23 10:02:12","4","Webserver",31934,"0","Complete","100%"
146,4,25770,25774,"Initial 2 Coats Paint (Ceilings & Walls)","2012-04-24","2012-05-01","2012-05-24 15:44:51","4","2012-05-23 10:02:12","4","Webserver",31935,"0","Complete","100%"
147,4,25770,25774,"Waterproofing","2012-04-26","2012-05-02","2012-05-24 15:44:53","4","2012-05-23 10:02:12","4","Webserver",31936,"0","Complete","100%"
148,4,25770,25774,"Install Joinery Carcass","2012-04-27","2012-05-07","2012-05-24 15:44:58","4","2012-05-23 10:02:12","4","Webserver",31937,"0","Complete","100%"
149,4,25770,25774,"Bathroom Floor Tiling","2012-04-28","2012-05-04","2012-05-24 15:45:00","4","2012-05-23 10:02:12","4","Webserver",31938,"0","Complete","100%"
150,4,25770,25774,"Wall Tiling & Kitchen Floor Tiling","2012-04-30","2012-05-05","2012-05-24 15:45:03","4","2012-05-23 10:02:12","4","Webserver",31939,"0","Complete","100%"
151,4,25770,25774,"Tile Grouting","2012-05-01","2012-05-07","2012-05-24 15:45:05","4","2012-05-23 10:02:12","4","Webserver",31940,"0","Complete","100%"
152,4,25770,25774,"Plasterer Patching & Sand","2012-05-02","2012-05-08","2012-05-23 10:02:12","4","2012-05-23 10:02:12","4","Webserver",31941,"0","","0%"
153,4,25770,25774,"Install all Stone (inc Caulking)","2012-05-10","2012-05-17","2012-05-24 16:35:42","4","2012-05-23 10:02:12","4","Webserver",31942,"0","Complete","100%"
154,4,25770,25774,"Install Doors  Cavity Slider Door & Pelmet","2012-05-11","2012-05-18","2012-05-24 16:35:45","4","2012-05-23 10:02:12","4","Webserver",31943,"0","Complete","100%"
155,4,25770,25774,"Paint 3rd Coat","2012-05-12","2012-05-19","2012-05-23 10:02:12","4","2012-05-23 10:02:12","4","Webserver",31944,"0","","0%"
156,4,25770,25774,"Install Sanitary & Door Hardware","2012-05-15","2012-05-21","2012-05-23 10:02:12","4","2012-05-23 10:02:12","4","Webserver",31945,"0","","0%"
157,4,25770,25774,"Install Shower screens / Mirrors (inc Caulking)","2012-05-15","2012-05-21","2012-05-23 10:02:12","4","2012-05-23 10:02:12","4","Webserver",31946,"0","","0%"
158,4,25770,25774,"Plumbing  Fit-Off (Inc Appliances)","2012-05-16","2012-05-22","2012-05-23 10:02:12","4","2012-05-23 10:02:12","4","Webserver",31947,"0","","0%"
159,4,25770,25774,"Mechanical Fit-Off","2012-05-16","2012-05-22","2012-05-24 16:35:55","4","2012-05-23 10:02:12","4","Webserver",31948,"0","Complete","100%"
160,4,25770,25774,"Electrical Fit-Off (inc Appliances & Switchboard)","2012-05-16","2012-05-22","2012-05-23 10:02:12","4","2012-05-23 10:02:12","4","Webserver",31949,"0","","0%"
